非此即彼	以偏概全	心理过滤	否定正面思考	读心术	先知错误	放大	情绪化推理	应该式	乱贴标签	罪责归己	罪责归他	内容
0	0	0	0	0	0	0	0	0	0	1	0	我是错的
0	0	0	0	0	0	0	0	0	1	0	0	果然自己还是多余的
0	0	0	0	0	0	0	0	0	1	0	0	你是成年人,我他妈的是怎么成年的!生而为人,我真的很抱歉,活成了一个渣子!懒惰,什么也不想做,成天把死挂在口上,别人还要生活的,就连死,我都不知道要去什么地方。
0	0	0	0	0	0	1	0	0	0	0	0	实在是太痛苦了，每一分每一秒都是
0	0	1	0	0	0	1	0	0	0	0	0	每到夜晚，对于生活的无力感像鬼一样地缠着我，死亡近在咫尺
0	0	0	0	0	0	0	0	1	0	0	0	我有罪我该死
0	1	0	0	0	1	0	0	0	0	0	0	一步错步步错反正就再也不会做对什么事情了
0	1	0	0	0	1	0	0	0	0	0	0	每个人都要背叛我
0	0	0	0	0	0	1	0	0	0	0	0	今天我只因为一部付费电影就崩溃了 我说我自己买 六块钱 他们不说话 六块钱 那一瞬间我觉得我连六块钱都不值
0	0	0	0	0	1	0	0	0	0	0	0	我绝对和他成不了要好的朋友，但我真的好想好想和她成为最要好的朋友。。。
0	0	0	0	0	0	0	0	0	1	0	0	我是很多余的存在
0	0	0	0	0	0	0	0	0	1	0	0	饭饭对不起,我是个自私的人,只有我难过的时候就会在这找你,告诉自己要好好活着,但是我就是活不好,情绪来我真无法控制,我很害怕被人发现害怕现在的处境。
0	0	0	0	0	0	0	0	0	1	0	0	我到底是怎么了,明知道自己这样子会吓到别人,可是那些可怕的想法,可怕的眼泪还是止不住的涌现。今晚不小心让男朋友知道了我的想法,他说我三观不正,诶,是我太不小心了。他是个好男人,很阳光开朗聪明,我配不上这么好的他。
0	0	0	0	0	0	0	0	0	1	0	0	身体被从两边生生撕裂开来,一边是开朗阳光有梗的沙雕少年,另一边是阴暗自卑抑郁自杀未遂4次的没救的人,脑子中间生出了一个按钮,叫做“一键切换开朗阳光”,阴暗自卑抑郁才是常态……
0	0	0	0	0	1	1	0	0	0	0	0	药是越吃越多了,人呢是越来越笨了………做事情净是给人添麻烦……看来我真的不适合再待着了……其实,我都知道没人会在乎我的存在,也没有会理会我的感受……
0	0	0	0	0	1	0	0	0	0	0	0	不幸的永远只有我
0	0	0	0	0	0	0	0	1	0	0	0	饭饭，如果没有我该多好，能不能来带走我
0	0	0	0	0	0	0	0	0	1	0	0	我是个没用的人
1	0	0	0	0	0	0	0	0	0	0	0	复读一点意义都没有,画画仍然画不好,我还在原地踏步,好难过
0	0	0	0	0	1	0	0	0	0	0	0	我啊,是不会被珍惜的,没人会感激我的付出
0	0	0	0	0	0	1	0	0	0	0	0	我突然间发现,自己找不到活着的意义,每天每天都觉得很难受,不愿意在这个世界上浪费资源了,很难受,自己想去的地方和父母要求去的地方差了很远,和别人对话会让我浑身不自在,做什么事都觉得很无聊,提不起劲儿,好难受,觉得活着没意义想死
0	0	1	0	0	0	0	0	0	1	0	0	我现在很颓废 感情 家里 经济 还有自己的身体 心理 我到极限了 所以告诉我怎么死的快没痛苦？
0	0	0	0	0	0	0	0	0	1	0	0	快要考试了 越来越彷徨 总觉得是自己的错。 后来别人的错别人的失误别人的没做到也要和你说,啊,这是你的错,你自己对自己不负责,你怎么没做这没做那。说着说着我自己都信了。。。啊。。。大概。我就这么糟糕吧
0	0	0	0	0	0	1	0	0	0	0	0	坐公交使我焦虑 早起也使我焦虑 就想快进 不用睡觉就好了
0	0	0	0	0	1	0	0	0	0	0	0	没有人愿意听我说话 也没有人放在心上
0	0	0	0	0	0	0	0	0	0	0	1	你把我变成这个鬼样子,我恨你!
0	0	0	0	0	0	0	0	0	1	0	0	我总是那么容易暴露自己的秘密,我活得像一个小丑
0	0	0	0	0	0	0	0	0	0	1	0	负罪感好重 感觉我对不起所有人,我就是个罪人,只有死才可以谢罪
0	0	0	0	0	0	0	0	0	1	0	0	心里很多苦衷都不知道对谁说,只能自己慢慢消化。也许是太懦弱,也许从一开始出生来到这个世界就是错误的
0	0	0	0	0	0	0	0	0	1	0	0	我真的好没用啊
0	0	0	0	0	0	1	0	0	0	0	0	家人的一句话在头脑里掀起了一阵波澜,却在半个小时内变成了大脑里的龙卷风,摧残着这些年来努力在头脑里所构建起的一切
0	0	0	0	0	0	0	0	0	0	1	0	啊试图自救来着，又觉得嗯我这种人吧死不足惜。。。慌。。。什么时候安乐死才能有啊
0	0	1	0	0	0	0	0	0	0	0	0	快乐?那是什么感觉?我好像只有无尽的悲伤!事事不如意事事不顺心啥啥都没有!呵呵找不到存在的意义了,想死了,但是差一点勇气,想活着却发现更没有勇气,我已经开始徘徊了,不知道那一天会解脱,我觉得那一定是幸福的!我这辈子最幸福的时候!我很期待那天的到来!
0	0	0	0	0	0	0	0	0	1	0	0	真失败 别人的孩子是让爸妈放心的 我是让爸妈担心的
0	0	0	0	0	1	0	0	0	1	0	0	我遇到了一个很好的男孩,我好像找到人间什么值得了,但是我很差,不会让人长久喜欢的,我真怕他离开
0	0	0	0	0	0	0	0	0	1	1	0	我以为是我对这个世界不太满意,后来才发现,是这个世界太不满意我。怪我差劲,对不起。
0	0	0	0	0	0	0	0	0	1	0	0	好难过快哭了,为什么总是这样。要么就一直狠狠的话,别一句担心我话受不了想哭。此生既然不在那就别说了。想到你们可能发生的种种真是受不了啊。曾经你说的未来是我们,你从未来过我的城市。以后也不会来。嗯你太忙很忙,没钱。不是把我忙丢了,是我太贱了。吧。真该死我。下辈子不要这样的缘分了。
0	0	0	0	0	0	0	0	0	1	0	0	我好没用
0	0	0	0	0	0	0	0	0	1	0	0	今生至此,活得就像一个笑话,哈哈
0	0	0	0	0	0	0	0	0	1	0	0	上午满课，而且全是那个老气横秋并且有强迫症的女老师的课，真是无聊
0	0	0	0	0	0	0	0	0	1	0	0	我的负能量我自己消化 哪怕我真的很需要你我也不会了 的的确确我遇到的是你 要是是其她人早就受够我了 我……总而言之一句话 我就是太差了什么都差什么都做不好 对不起
0	0	0	0	0	0	0	0	0	1	0	0	我真的是个败家子
0	0	0	0	1	0	1	0	0	0	0	0	:-(突如其来的难过期，，，，忽然感觉大家都在针对我，同学是，老师也是，最近不知道怎么回事，对什么都没兴趣，连动弹一下都懒得动，清明两天假，我妈出去玩，我真的是连拒绝都懒得说，就是不理她，她没办法了就带着弟弟走了，我就在家里躺了两天，一顿饭都没吃，真的好难过啊
0	0	0	0	0	0	0	0	0	1	0	0	我真的太垃圾了
0	0	0	0	0	1	0	0	0	0	0	0	我到现在也没有能够走出自卑的阴影啊 可能这辈子也不可能走得出来了
0	0	0	0	0	0	0	0	0	1	0	0	今年压得我喘不过气 失去了好多好多好多 什么时候可以不要再这么懦弱
0	0	0	0	0	0	0	0	0	1	0	0	我这样子的人真差劲
0	0	0	0	0	0	0	0	0	1	0	0	好多时候觉得我好累啊 感觉自己像个小丑 我希望没有人能看到我这条评论 这样就没有人知道我有怎样的情绪了
0	0	0	0	0	0	0	0	0	1	0	0	废人
1	0	0	0	0	0	1	0	0	1	0	0	今年好失败,连保持身材都失败了,已经比去年胖了,其他事就更不用说了
0	0	0	0	0	0	0	0	0	1	0	0	真实讽刺，对他的女儿那么好，还用我的东西，哈哈哈哈哈真的很好，我不是好人，做不到不迁怒，新来的人都知道我的碗和筷子不一样，家人却一点也不在意，无所谓了
0	0	0	0	0	0	0	0	0	1	0	0	陷在消极的情绪中无法自拔,恶心懦弱的自己。
0	0	0	0	0	0	0	0	0	1	0	0	我还挺难过的吧,自己真的特别蠢。
0	0	0	0	0	0	0	0	0	0	1	0	这是认识你的第四年,我觉得我对不起所有人,我又开始不知道怎么办了,我怕,我也不怕,不知道你明白吗
0	0	0	0	0	0	0	0	0	1	0	0	不想上学了 一个奇葩的室友一定会给大家带来很多困扰 我受不了了 可我是独生子女 我不能死 啊啊啊啊啊啊啊我要疯了 怎么办啊 饭饭
0	0	0	0	0	0	0	0	0	1	0	0	人这一生吧，总没那么的顺，我倒是浑浑噩噩的混了四十一年，曾经最难熬的日子就这么挺过来，现在想想，也无非就是皮糙肉厚，贪生怕死，给自己找个借口开心下，当然，每个人的遭遇不一样，并不试图劝解你，只是想想，十月怀胎好容易挤掉那几亿的兄弟变成了人，哪儿能这么轻易的把自己给交代了呢？
0	0	0	1	0	0	0	0	0	0	0	0	没有快乐 没有灵魂 没有兴趣什么都没有的 一个躯壳而已看到一些暖 也会难过
0	0	0	0	0	0	0	0	0	1	0	0	人情世故还是一如既往的差劲
0	0	0	0	0	0	0	0	0	1	0	0	我都佩服我自己这般冷情又这般脆弱
0	0	0	0	0	0	0	0	0	1	1	0	小饭，其实我好难受，时常觉得自己无能，总把错误揽在自己身上
0	1	0	0	0	0	0	0	0	0	0	0	我这个人特虚荣 所以今天全校表彰大会的时候;;表彰的人没有我;;我努力很久拿的好成绩;;被老师一句失误和我别闹小脾气给结了;;我真的很难过;;我知道没有人会懂;;是不是世界上所有的好事永远不会轮到我
0	0	0	0	0	0	1	0	0	0	0	0	最近有和一个人聊天 挺不错一个人吧就 说实话和男友分手我真觉得我自己长的挺难看的吧 性格说实话也不好 然后他就有在鼓励我 走饭我命太好了不是吗? 每次都有人被神送来救我
0	0	0	0	0	1	0	0	0	0	0	0	自卑是永远好不了的 永远
0	0	0	0	0	0	0	0	0	1	0	0	王贝翔你是什么垃圾 我要带着别的女人一起白头偕老了
0	0	0	0	0	0	0	0	0	1	0	0	为什么我活的这么失败
0	0	0	0	0	0	0	0	0	1	0	0	饭饭,为什么有才华有能力的人走的这么快,像我这种毫无用处的人却能活到现在?
0	0	0	0	0	0	0	0	0	1	0	0	害怕嘛 很是很怂 也会怕在一起喜欢的人会有不开心的时候怕他不舒服分开我有舍不得想得太多吧
0	0	1	0	0	0	0	0	0	0	0	0	一想到未来就是无尽的绝望 活着真的好难 究竟什么时候才能安安静静的死
1	0	0	0	0	0	0	0	0	1	0	0	不知道自己为什么活着 所以想死去 但我不敢对自己动手 一直苟且偷生到现在
0	0	0	0	0	0	1	0	0	1	0	0	感觉自己无能,体育课都不能过,呵呵,对自己失望了
0	0	0	0	0	0	0	0	0	1	0	0	瞬间觉得自己好不要脸,拿着要把工作交接好,不能耽误了别人的事,不能在我死后还要让别人说我不负责任的借口,继续厚脸皮的多活几天
0	0	0	0	0	0	0	0	0	1	0	0	想要触摸到更高的地方,想要摆脱现在的层次,就像一个臭沟渠,可能我本来就该在这个臭沟渠里吧
0	0	0	0	0	0	0	0	0	1	0	0	好好活着吧,兄弟。再见,别像我一样做个懦夫
0	0	0	0	0	0	0	0	0	1	0	0	饭,你过得好吗?最近我很糟糕
0	0	0	0	0	0	0	0	0	1	0	0	sorry 我又偷偷哭了 又情绪崩溃了 我太难受了 吃药难受 不吃又要病发 我真的太没用了
0	0	0	0	0	0	0	0	0	1	0	0	可能我一直是一个糟糕的人
0	0	0	0	0	1	0	0	0	0	0	0	没有人会喜欢自己
0	0	0	0	0	0	0	0	0	1	0	0	:花了五年时间看透了所有人,也看透了糟糕的自己
0	0	0	0	0	0	0	0	1	0	0	0	或许我这种抑郁症患者就不该去接触这种特殊群体，我以为他的阳光他的自信能让我摆脱黑暗，却没想到他带给我的是更多的痛苦，人心都是会变的，是我把军人想的太好了
1	0	0	0	0	0	0	0	0	1	0	0	我好像真的有问题,我是个坏人
1	0	0	0	0	1	0	0	0	0	0	0	没有人喜欢我,没有人爱我,别人都有甜甜的恋爱,就我没有
0	0	0	0	0	0	0	0	0	1	0	0	没有值得活下去的动力了，但死去却无法做到全部终结… 我深知人人都负重前行，可我就是一个没办法前进下去的怂货啊……
0	0	0	0	0	0	0	0	0	1	0	0	自己剥夺了自己的快乐，都以为我很坚强，只有自己能看见自己有多懦弱
0	0	0	0	0	0	0	0	0	1	0	0	昨天爸妈很担心我,一直给我打电话,我不知道为什么,我觉得我自己很没用,我,唉
0	0	0	0	0	1	0	0	0	0	0	0	低谷快两个月了,感觉自己好不起来了。
0	0	0	0	0	0	0	0	0	0	1	0	我真的是我们家的无底洞 要是我死了 我爸爸妈妈都会过上好日子有新生活的 所以我希望我能鼓起勇气跳楼的时间快一点再快一点 最好死在国外的海里找不到尸体,这样他们连棺材钱都不用给我出了然后他们开心我也开心大家全都开心
0	0	1	0	0	0	0	0	0	0	1	0	今天又特别苦闷，看着别人都积极向上的生活。自己每天颓废，想使力气，可又对一切都提不起兴致，我连我极度热爱的小说都看不进去了。一次一次努力失败，我现在开始嫌弃自己，越来越嫌弃。我舍不得我爸妈。我觉得我对不起他们。每天都又痛苦又苦恼。
0	0	0	0	0	0	0	0	0	1	0	0	我好讨厌自己的懦弱无能,还凡事要考虑到其他人的感受,来委屈自己。我真的好讨厌这样的自己。到最后自己就落得这么个下场,还不讨好。
0	1	0	0	0	1	0	1	0	0	0	0	我真是记性差到极点，记忆混乱到极点，脾气差到极点，心情差到极点，干什么都不行
0	1	0	0	0	1	0	0	0	0	0	0	这个世界一点也不喜欢我，我也不喜欢它了。
1	0	0	0	0	0	0	0	0	0	0	0	活着是为了开心吗，那如果活着不开心是不是就没必要了
1	0	0	0	0	0	0	0	1	0	0	0	明明我很好 我一切都很好 身边有重要的朋友有爱我的父母有幸福的家庭 可有时候真的会突然崩溃 会想放弃一起啊！！！！！不应该啊 但也无能为力啊 既不能一直开心的活着 却也不能干净利落的一了百了 毕竟放不下的太多 真的挺希望有一场意外 能带我离开
0	0	1	0	0	0	0	0	0	0	0	0	今天也很糟糕 工作已经很让我崩溃了 回到宿舍发现灯也坏掉了 每当这个时候我就好想回到过去回到我的舒适圈里 假装什么都没有发生 我太孤独了 于是又通过了以前的乱七八糟的好友申请 可我清楚地知道他们只喜欢我的身体 我好怕自己又失控 我吃了药那我快要睡着了 今天就要结束了 我又多活了一天
0	0	0	0	1	0	0	0	0	0	0	0	我总是被人嫌弃 他们即使不说出来我也能感受得到 我总是最先被放弃的那一个 这种时候我好想死
0	0	0	0	0	0	1	0	0	0	0	0	我也失恋了,绝望了已经 给自己定的目标是26岁!但是每天都感觉扛不住了,怎么都无法控制自己呢,每天都在说服自己又劝不住自己,感到无法呼吸
0	0	0	0	0	0	1	0	0	1	0	0	我长得太丑了 不值得有人喜欢
0	0	0	0	0	0	0	0	0	1	0	0	后来也就不爱说话了 只是越发喜欢把事情放在心里慢慢发酵 想着总会熬过去的 所有偏执的鲁莽都成了独家武器 再热烈的人情与世事都难以感动了
0	0	0	0	0	1	0	0	0	0	0	0	自己永远都是孤身的,永远,家人只是辅助;;;;终究要离开
0	0	1	0	0	0	0	0	0	0	0	0	2019 失去了太多 爱情 事业 健康 青春 和信心每一个都能将我撕裂成粉身碎骨
0	0	0	0	0	0	0	0	0	1	0	0	放弃就是瞬间的事儿;;挺不过去干嘛难为自己;;我知道熬不过这个冬天;;;自己都讨厌精神病一样的自己;;;何苦为难身边的人;;;去他妈的;;;赶紧处理好要处理的一切;;;今天看的书我知道了大动脉的准确位置;;;医生让我住院;;;浪费这个资源干嘛;;;估计我走了有人看到我电脑里就给大家的文字都是没有悲伤且美丽的
0	0	1	0	0	0	0	0	0	0	0	0	焦慮每天都想跳樓不會鋪床每天都在想
0	0	0	0	0	0	0	0	0	1	0	0	怎么会有这样的男的 太恶心了
0	0	0	0	0	0	1	0	0	0	0	0	我真的好丑啊哈哈,照镜子哇的一声哭出来。如果我是一直丑我也倒没什么,然而我是在这里面目睹自己的外貌发生了巨大的变化,我心里真的难以接受,但做不出改变,我想,就这么算了,以后也一直丑下去吧,我实在没精力去打扮自己。好想遁地
0	0	0	0	0	1	0	0	0	0	0	0	酒精能暂时摆脱焦虑 但是第二天焦虑还是会在那里等你 伴随着宿醉反应
0	0	1	0	0	0	0	0	0	0	0	0	如果你能看到我的内心 你会发现它早已经千苍百孔了 生活已经让我伤痕累累了。
0	1	0	0	0	0	0	0	0	0	0	0	所有人都是口是心非
0	0	0	0	0	0	1	0	0	1	0	0	我太差劲了,什么都做不好,性格我又不喜欢,遇事情容易放弃退缩,长得不好看,还清高自尊强,好痛苦!!!!!!
0	0	0	0	0	1	0	0	0	0	0	0	我考不过怎么办
0	0	1	0	0	0	0	0	0	0	0	0	重度真的太难坚持了，每天都没意义，躺在床上一整天，然后发病，自杀等等，我真的很累啊
0	0	0	0	0	0	1	0	0	1	0	0	好难过啊,突然就觉得自己很差,又不主动,又不活泼,又不聪明,又静不下心来努力,还有很多黑历史,情商也不高,人缘也不好,大三了,很快要面对找工作问题,自己又笨手笨脚,很多事情都做不好。
0	0	0	0	0	1	0	0	0	0	0	0	感觉我没任何希望了
0	0	0	0	0	0	0	0	0	1	0	0	我的人生就是一滩烂泥
0	0	0	0	0	0	0	0	0	1	0	0	感觉自己太没有用了,走饭你能不能把你的勇气借给我
0	0	0	0	0	0	0	0	0	1	0	0	饭饭,我就是一祸害,离开了会不存在吗
0	0	0	0	0	0	0	0	0	1	0	0	有时候，总幻想自己手中有刀，然后狠狠的捅进心脏。直到有天，我真的拿起了一把刀，快要往心脏捅去的时候，又触电似的丢开，开始颤抖着不断的骂自己神经病神经病啊。我好害怕。
0	0	0	0	0	1	0	0	0	0	0	0	饭 我好不了了
0	0	0	0	0	1	0	0	0	0	0	0	焦虑只会越来越严重
